timestamp,thp_temp,humidity,pressure
2025-05-14T17:16:54.098407,24.54,46.69,1002.01
2025-05-14T17:16:54.811550,24.54,46.69,1002.01
2025-05-14T17:16:55.814062,24.54,46.69,1002.01
2025-05-14T17:16:57.098434,24.55,46.68,1001.98
2025-05-14T17:16:57.812156,24.55,46.68,1001.98
2025-05-14T17:16:58.811744,24.55,46.68,1001.98
2025-05-14T17:17:00.104488,24.54,46.68,1001.99
2025-05-14T17:17:00.808660,24.54,46.68,1001.99
2025-05-14T17:17:01.812211,24.54,46.68,1001.99
2025-05-14T17:17:03.095675,24.54,46.69,1002.01
2025-05-14T17:17:03.813634,24.54,46.69,1002.01
2025-05-14T17:17:04.811739,24.54,46.69,1002.01
2025-05-14T17:17:06.112658,24.53,46.7,1001.98
2025-05-14T17:17:06.827939,24.53,46.7,1001.98
2025-05-14T17:17:07.818443,24.53,46.7,1001.98
2025-05-14T17:17:09.095900,24.53,46.7,1001.98
2025-05-14T17:17:09.858295,24.53,46.7,1001.98
2025-05-14T17:17:10.862509,24.53,46.7,1001.98
2025-05-14T17:17:12.094559,24.53,46.71,1002.0
2025-05-14T17:17:12.877716,24.53,46.71,1002.0
2025-05-14T17:17:13.896861,24.53,46.71,1002.0
2025-05-14T17:17:15.098809,24.53,46.7,1001.98
2025-05-14T17:17:15.911492,24.53,46.7,1001.98
2025-05-14T17:17:16.929568,24.53,46.7,1001.98
2025-05-14T17:17:18.095907,24.52,46.7,1002.0
2025-05-14T17:17:18.945144,24.52,46.7,1002.0
2025-05-14T17:17:19.959079,24.52,46.7,1002.0
2025-05-14T17:17:21.096595,24.52,46.69,1002.0
2025-05-14T17:17:21.979657,24.52,46.69,1002.0
2025-05-14T17:17:22.993675,24.52,46.69,1002.0
2025-05-14T17:17:24.110772,24.52,46.68,1002.0
2025-05-14T17:17:25.019115,24.52,46.68,1002.0
2025-05-14T17:17:26.047374,24.52,46.68,1002.0
2025-05-14T17:17:27.096547,24.51,46.67,1002.01
2025-05-14T17:17:28.061700,24.51,46.67,1002.01
2025-05-14T17:17:29.078109,24.51,46.67,1002.01
2025-05-14T17:17:30.106640,24.51,46.69,1001.99
2025-05-14T17:17:31.096290,24.51,46.69,1001.99
2025-05-14T17:17:32.111498,24.51,46.69,1001.99
2025-05-14T17:17:33.109264,24.51,46.7,1002.0
2025-05-14T17:17:34.111535,24.51,46.7,1002.0
2025-05-14T17:17:35.115962,24.51,46.7,1002.0
2025-05-14T17:17:36.127741,24.51,46.7,1002.02
2025-05-14T17:17:37.125857,24.51,46.7,1002.02
2025-05-14T17:17:38.127554,24.51,46.7,1002.02
2025-05-14T17:17:39.128743,24.51,46.69,1002.01
2025-05-14T17:17:40.137075,24.51,46.69,1002.01
2025-05-14T17:17:41.152431,24.51,46.69,1002.01
2025-05-14T17:17:42.163490,24.5,46.69,1001.98
2025-05-14T17:17:43.178853,24.5,46.69,1001.98
2025-05-14T17:17:44.196144,24.5,46.69,1001.98
2025-05-14T17:17:45.209489,24.5,46.7,1002.0
2025-05-14T17:17:46.232069,24.5,46.7,1002.0
2025-05-14T17:17:47.242849,24.5,46.7,1002.0
2025-05-14T17:17:48.254532,24.51,46.71,1001.97
2025-05-14T17:17:49.274132,24.51,46.71,1001.97
2025-05-14T17:17:50.278492,24.51,46.71,1001.97
2025-05-14T17:17:51.280040,24.51,46.73,1002.0
2025-05-14T17:17:52.280764,24.51,46.73,1002.0
2025-05-14T17:17:53.296972,24.51,46.73,1002.0
2025-05-14T17:17:54.296976,24.51,46.75,1001.99
2025-05-14T17:17:55.307346,24.51,46.75,1001.99
2025-05-14T17:17:56.328043,24.51,46.75,1001.99
2025-05-14T17:17:57.329376,24.51,46.76,1002.0
2025-05-14T17:17:58.329692,24.51,46.76,1002.0
2025-05-14T17:17:59.327692,24.51,46.76,1002.0
2025-05-14T17:18:00.330921,24.5,46.75,1002.01
2025-05-14T17:18:01.337772,24.5,46.75,1002.01
2025-05-14T17:18:02.345803,24.5,46.75,1002.01
2025-05-14T17:18:03.342938,24.5,46.76,1002.02
2025-05-14T17:18:04.344855,24.5,46.76,1002.02
2025-05-14T17:18:05.343934,24.5,46.76,1002.02
2025-05-14T17:18:06.339537,24.5,46.75,1001.98
2025-05-14T17:18:07.347091,24.5,46.75,1001.98
2025-05-14T17:18:08.362702,24.5,46.75,1001.98
2025-05-14T17:18:09.370237,24.51,46.75,1001.99
2025-05-14T17:18:10.379048,24.51,46.75,1001.99
2025-05-14T17:18:11.390455,24.51,46.75,1001.99
2025-05-14T17:18:12.390798,24.5,46.72,1001.98
2025-05-14T17:18:13.389228,24.5,46.72,1001.98
2025-05-14T17:18:14.391377,24.5,46.72,1001.98
2025-05-14T17:18:15.392555,24.5,46.74,1001.99
2025-05-14T17:18:16.397598,24.5,46.74,1001.99
2025-05-14T17:18:17.413551,24.5,46.74,1001.99
2025-05-14T17:18:18.429013,24.49,46.75,1001.98
2025-05-14T17:18:19.445639,24.49,46.75,1001.98
2025-05-14T17:18:20.458485,24.49,46.75,1001.98
2025-05-14T17:18:21.471674,24.5,46.74,1002.01
2025-05-14T17:18:22.495941,24.5,46.74,1002.01
2025-05-14T17:18:23.494447,24.5,46.74,1002.01
2025-05-14T17:18:24.493721,24.49,46.73,1001.99
2025-05-14T17:18:25.504750,24.49,46.73,1001.99
2025-05-14T17:18:26.513214,24.49,46.73,1001.99
2025-05-14T17:18:27.511625,24.49,46.73,1001.98
2025-05-14T17:18:28.510452,24.49,46.73,1001.98
2025-05-14T17:18:29.512278,24.49,46.73,1001.98
2025-05-14T17:18:30.513111,24.49,46.72,1001.98
2025-05-14T17:18:31.528679,24.49,46.72,1001.98
2025-05-14T17:18:32.528858,24.49,46.72,1001.98
2025-05-14T17:18:33.530464,24.49,46.73,1001.96
2025-05-14T17:18:34.544187,24.49,46.73,1001.96
2025-05-14T17:18:35.560368,24.49,46.73,1001.96
2025-05-14T17:18:36.563354,24.49,46.73,1002.0
2025-05-14T17:18:37.562595,24.49,46.73,1002.0
2025-05-14T17:18:38.569175,24.49,46.73,1002.0
2025-05-14T17:18:39.580478,24.49,46.75,1001.97
2025-05-14T17:18:40.591612,24.49,46.75,1001.97
2025-05-14T17:18:41.611851,24.49,46.75,1001.97
2025-05-14T17:18:42.612529,24.49,46.75,1002.01
2025-05-14T17:18:43.635001,24.49,46.75,1002.01
2025-05-14T17:18:44.646163,24.49,46.75,1002.01
2025-05-14T17:18:45.659994,24.49,46.73,1001.99
2025-05-14T17:18:46.663638,24.49,46.73,1001.99
2025-05-14T17:18:47.664078,24.49,46.73,1001.99
2025-05-14T17:18:48.664657,24.49,46.73,1001.98
2025-05-14T17:18:49.679624,24.49,46.73,1001.98
2025-05-14T17:18:51.223753,24.49,46.71,1001.97
2025-05-14T17:18:51.696125,24.49,46.71,1001.97
2025-05-14T17:18:52.703396,24.49,46.71,1001.97
2025-05-14T17:18:54.241073,24.49,46.71,1001.98
2025-05-14T17:18:54.720226,24.49,46.71,1001.98
2025-05-14T17:18:55.731138,24.49,46.71,1001.98
2025-05-14T17:18:57.246342,24.49,46.76,1001.99
2025-05-14T17:18:57.729630,24.49,46.76,1001.99
2025-05-14T17:18:58.741579,24.49,46.76,1001.99
2025-05-14T17:19:00.263691,24.49,46.76,1002.0
2025-05-14T17:19:00.759128,24.49,46.76,1002.0
2025-05-14T17:19:01.773278,24.49,46.76,1002.0
2025-05-14T17:19:03.255088,24.49,46.75,1001.98
2025-05-14T17:19:03.793972,24.49,46.75,1001.98
2025-05-14T17:19:04.811063,24.49,46.75,1001.98
2025-05-14T17:19:06.243281,24.49,46.75,1001.98
2025-05-14T17:19:06.829602,24.49,46.75,1001.98
2025-05-14T17:19:07.829775,24.49,46.75,1001.98
2025-05-14T17:19:09.255771,24.49,46.76,1001.99
2025-05-14T17:19:09.827476,24.49,46.76,1001.99
2025-05-14T17:19:10.830924,24.49,46.76,1001.99
2025-05-14T17:19:12.247220,24.49,46.79,1001.98
2025-05-14T17:19:12.846723,24.49,46.79,1001.98
2025-05-14T17:19:13.852116,24.49,46.79,1001.98
2025-05-14T17:19:15.277812,24.49,46.78,1001.96
2025-05-14T17:19:15.862273,24.49,46.78,1001.96
2025-05-14T17:19:16.879243,24.49,46.78,1001.96
2025-05-14T17:19:18.279600,24.49,46.78,1001.99
2025-05-14T17:19:18.912597,24.49,46.78,1001.99
2025-05-14T17:19:19.929149,24.49,46.78,1001.99
2025-05-14T17:19:21.294857,24.49,46.77,1002.01
2025-05-14T17:19:21.960945,24.49,46.77,1002.01
2025-05-14T17:19:22.959996,24.49,46.77,1002.01
2025-05-14T17:19:24.308759,24.49,46.77,1001.99
2025-05-14T17:19:24.962847,24.49,46.77,1001.99
2025-05-14T17:19:25.963123,24.49,46.77,1001.99
2025-05-14T17:19:27.313055,24.49,46.76,1001.97
2025-05-14T17:19:27.978291,24.49,46.76,1001.97
2025-05-14T17:19:28.978507,24.49,46.76,1001.97
2025-05-14T17:19:30.330551,24.48,46.75,1001.99
2025-05-14T17:19:30.986956,24.48,46.75,1001.99
2025-05-14T17:19:32.003165,24.48,46.75,1001.99
2025-05-14T17:19:33.347711,24.48,46.75,1002.0
2025-05-14T17:19:34.024164,24.48,46.75,1002.0
2025-05-14T17:19:35.037901,24.48,46.75,1002.0
2025-05-14T17:19:36.361742,24.48,46.77,1001.99
2025-05-14T17:19:37.073885,24.48,46.77,1001.99
2025-05-14T17:19:38.090438,24.48,46.77,1001.99
2025-05-14T17:19:39.347262,24.48,46.75,1001.99
2025-05-14T17:19:40.095344,24.48,46.75,1001.99
2025-05-14T17:19:41.085994,24.48,46.75,1001.99
2025-05-14T17:19:42.351558,24.48,46.77,1001.97
2025-05-14T17:19:43.107327,24.48,46.77,1001.97
2025-05-14T17:19:44.112151,24.48,46.77,1001.97
2025-05-14T17:19:45.330595,24.48,46.8,1001.97
2025-05-14T17:19:46.130294,24.48,46.8,1001.97
2025-05-14T17:19:47.146993,24.48,46.8,1001.97
2025-05-14T17:19:48.344259,24.48,46.79,1001.99
2025-05-14T17:19:49.177944,24.48,46.79,1001.99
2025-05-14T17:19:50.194382,24.48,46.79,1001.99
2025-05-14T17:19:51.361516,24.48,46.79,1001.98
2025-05-14T17:19:52.210012,24.48,46.79,1001.98
2025-05-14T17:19:53.222354,24.48,46.79,1001.98
2025-05-14T17:19:54.366445,24.48,46.83,1001.95
2025-05-14T17:19:55.254418,24.48,46.83,1001.95
2025-05-14T17:19:56.279717,24.48,46.83,1001.95
2025-05-14T17:19:57.371220,24.48,46.83,1002.02
2025-05-14T17:19:58.292978,24.48,46.83,1002.02
2025-05-14T17:19:59.296487,24.48,46.83,1002.02
2025-05-14T17:20:00.362026,24.47,46.83,1001.98
2025-05-14T17:20:01.304026,24.47,46.83,1001.98
2025-05-14T17:20:02.324428,24.47,46.83,1001.98
2025-05-14T17:20:03.362443,24.47,46.83,1001.99
2025-05-14T17:20:04.343397,24.47,46.83,1001.99
2025-05-14T17:20:05.361367,24.47,46.83,1001.99
2025-05-14T17:20:06.377532,24.47,46.86,1002.0
2025-05-14T17:20:07.359333,24.47,46.86,1002.0
2025-05-14T17:20:08.359014,24.47,46.86,1002.0
2025-05-14T17:20:09.378122,24.47,46.88,1001.98
2025-05-14T17:20:10.379497,24.47,46.88,1001.98
2025-05-14T17:20:11.388567,24.47,46.88,1001.98
2025-05-14T17:20:12.398756,24.46,46.88,1001.99
2025-05-14T17:20:13.405114,24.46,46.88,1001.99
2025-05-14T17:20:14.412997,24.46,46.88,1001.99
2025-05-14T17:20:15.424344,24.47,46.88,1002.0
2025-05-14T17:20:16.446382,24.47,46.88,1002.0
2025-05-14T17:20:17.460640,24.47,46.88,1002.0
2025-05-14T17:20:18.480533,24.46,46.86,1001.99
2025-05-14T17:20:19.473203,24.46,46.86,1001.99
2025-05-14T17:20:20.496399,24.46,46.86,1001.99
2025-05-14T17:20:21.494241,24.45,46.85,1001.99
2025-05-14T17:20:22.511512,24.45,46.85,1001.99
2025-05-14T17:20:23.529479,24.45,46.85,1001.99
2025-05-14T17:20:24.527348,24.45,46.84,1002.0
2025-05-14T17:20:25.536927,24.45,46.84,1002.0
2025-05-14T17:20:26.559192,24.45,46.84,1002.0
2025-05-14T17:20:27.563647,24.45,46.84,1002.02
2025-05-14T17:20:28.569662,24.45,46.84,1002.02
2025-05-14T17:20:29.581487,24.45,46.84,1002.02
2025-05-14T17:20:30.593742,24.44,46.85,1001.99
2025-05-14T17:20:31.597023,24.44,46.85,1001.99
2025-05-14T17:20:32.611858,24.44,46.85,1001.99
2025-05-14T17:20:33.629873,24.44,46.85,1001.98
2025-05-14T17:20:34.646269,24.44,46.85,1001.98
2025-05-14T17:20:35.661462,24.44,46.85,1001.98
2025-05-14T17:20:36.676742,24.44,46.85,1001.96
2025-05-14T17:20:37.692501,24.44,46.85,1001.96
2025-05-14T17:20:38.712885,24.44,46.85,1001.96
2025-05-14T17:20:39.729124,24.43,46.85,1001.99
2025-05-14T17:20:40.745604,24.43,46.85,1001.99
2025-05-14T17:20:41.758990,24.43,46.85,1001.99
2025-05-14T17:20:42.764452,24.44,46.84,1001.99
2025-05-14T17:20:43.763916,24.44,46.84,1001.99
2025-05-14T17:20:44.762964,24.44,46.84,1001.99
2025-05-14T17:20:45.764131,24.44,46.84,1001.99
2025-05-14T17:20:46.760340,24.44,46.84,1001.99
2025-05-14T17:20:47.759488,24.44,46.84,1001.99
2025-05-14T17:20:48.762616,24.44,46.84,1001.99
2025-05-14T17:20:49.780327,24.44,46.84,1001.99
2025-05-14T17:20:50.776063,24.44,46.84,1001.99
2025-05-14T17:20:51.777591,24.43,46.84,1001.95
2025-05-14T17:20:52.788345,24.43,46.84,1001.95
2025-05-14T17:20:53.797094,24.43,46.84,1001.95
2025-05-14T17:20:54.805070,24.44,46.85,1002.0
2025-05-14T17:20:55.825845,24.44,46.85,1002.0
2025-05-14T17:20:56.826228,24.44,46.85,1002.0
2025-05-14T17:20:57.827848,24.44,46.86,1001.96
2025-05-14T17:20:58.826367,24.44,46.86,1001.96
2025-05-14T17:20:59.828330,24.44,46.86,1001.96
2025-05-14T17:21:00.829046,24.44,46.88,1001.98
2025-05-14T17:21:01.826356,24.44,46.88,1001.98
2025-05-14T17:21:02.832515,24.44,46.88,1001.98
2025-05-14T17:21:03.841295,24.43,46.93,1001.99
2025-05-14T17:21:04.844864,24.43,46.93,1001.99
2025-05-14T17:21:05.844298,24.43,46.93,1001.99
2025-05-14T17:21:06.853571,24.44,46.96,1001.98
2025-05-14T17:21:07.861596,24.44,46.96,1001.98
2025-05-14T17:21:08.859851,24.44,46.96,1001.98
2025-05-14T17:21:09.865880,24.43,46.95,1001.95
2025-05-14T17:21:10.881631,24.43,46.95,1001.95
2025-05-14T17:21:11.896480,24.43,46.95,1001.95
2025-05-14T17:21:12.910585,24.44,46.95,1001.97
2025-05-14T17:21:13.930095,24.44,46.95,1001.97
2025-05-14T17:21:14.943098,24.44,46.95,1001.97
2025-05-14T17:21:15.963056,24.43,46.93,1001.97
2025-05-14T17:21:16.963076,24.43,46.93,1001.97
2025-05-14T17:21:17.962341,24.43,46.93,1001.97
2025-05-14T17:21:18.970385,24.42,46.94,1001.96
2025-05-14T17:21:19.973115,24.42,46.94,1001.96
2025-05-14T17:21:20.989338,24.42,46.94,1001.96
2025-05-14T17:21:22.006807,24.43,46.96,1001.99
2025-05-14T17:21:23.008525,24.43,46.96,1001.99
2025-05-14T17:21:24.547130,24.43,46.91,1001.95
2025-05-14T17:21:25.012486,24.43,46.91,1001.95
2025-05-14T17:21:26.020362,24.43,46.91,1001.95
2025-05-14T17:21:27.549092,24.42,46.9,1001.96
2025-05-14T17:21:28.044244,24.42,46.9,1001.96
2025-05-14T17:21:29.046613,24.42,46.9,1001.96
2025-05-14T17:21:30.544296,24.42,46.9,1001.96
2025-05-14T17:21:31.044244,24.42,46.9,1001.96
2025-05-14T17:21:32.059855,24.42,46.9,1001.96
2025-05-14T17:21:33.540154,24.41,46.9,1001.96
2025-05-14T17:21:34.076546,24.41,46.9,1001.96
2025-05-14T17:21:35.073364,24.41,46.9,1001.96
2025-05-14T17:21:36.530509,24.41,46.89,1001.97
2025-05-14T17:21:37.082776,24.41,46.89,1001.97
2025-05-14T17:21:38.098030,24.41,46.89,1001.97
2025-05-14T17:21:39.540845,24.41,46.9,1001.97
2025-05-14T17:21:40.114162,24.41,46.9,1001.97
2025-05-14T17:21:41.121114,24.41,46.9,1001.97
2025-05-14T17:21:42.558239,24.41,46.9,1001.98
2025-05-14T17:21:43.136995,24.41,46.9,1001.98
2025-05-14T17:21:44.139738,24.41,46.9,1001.98
2025-05-14T17:21:45.560598,24.41,46.9,1001.97
2025-05-14T17:21:46.147071,24.41,46.9,1001.97
2025-05-14T17:21:47.155333,24.41,46.9,1001.97
2025-05-14T17:21:48.595402,24.41,46.91,1001.96
2025-05-14T17:21:49.148141,24.41,46.91,1001.96
2025-05-14T17:21:50.160598,24.41,46.91,1001.96
2025-05-14T17:21:51.591234,24.41,46.9,1001.96
2025-05-14T17:21:52.178440,24.41,46.9,1001.96
2025-05-14T17:21:53.190913,24.41,46.9,1001.96
2025-05-14T17:21:54.590064,24.41,46.9,1001.94
2025-05-14T17:21:55.196536,24.41,46.9,1001.94
2025-05-14T17:21:56.205182,24.41,46.9,1001.94
2025-05-14T17:21:57.592935,24.41,46.9,1001.97
2025-05-14T17:21:58.225577,24.41,46.9,1001.97
2025-05-14T17:21:59.229998,24.41,46.9,1001.97
2025-05-14T17:22:00.595397,24.41,46.89,1001.96
2025-05-14T17:22:01.248829,24.41,46.89,1001.96
2025-05-14T17:22:02.257604,24.41,46.89,1001.96
2025-05-14T17:22:03.588700,24.41,46.91,1001.97
2025-05-14T17:22:04.280446,24.41,46.91,1001.97
2025-05-14T17:22:05.295538,24.41,46.91,1001.97
2025-05-14T17:22:06.612633,24.42,46.94,1002.0
2025-05-14T17:22:07.299400,24.42,46.94,1002.0
2025-05-14T17:22:08.325496,24.42,46.94,1002.0
2025-05-14T17:22:09.622622,24.41,47.01,1001.95
2025-05-14T17:22:10.342646,24.41,47.01,1001.95
2025-05-14T17:22:11.359603,24.41,47.01,1001.95
2025-05-14T17:22:12.644754,24.42,47.03,1001.99
2025-05-14T17:22:13.377723,24.42,47.03,1001.99
2025-05-14T17:22:14.393868,24.42,47.03,1001.99
2025-05-14T17:22:15.661377,24.41,47.03,1002.0
2025-05-14T17:22:16.414452,24.41,47.03,1002.0
2025-05-14T17:22:17.425033,24.41,47.03,1002.0
2025-05-14T17:22:18.665558,24.41,47.04,1001.96
2025-05-14T17:22:19.463216,24.41,47.04,1001.96
2025-05-14T17:22:20.472090,24.41,47.04,1001.96
2025-05-14T17:22:21.663476,24.41,47.03,1001.95
2025-05-14T17:22:22.503750,24.41,47.03,1001.95
2025-05-14T17:22:23.512249,24.41,47.03,1001.95
2025-05-14T17:22:24.663287,24.4,47.02,1001.97
2025-05-14T17:22:25.529858,24.4,47.02,1001.97
2025-05-14T17:22:26.541560,24.4,47.02,1001.97
2025-05-14T17:22:27.665867,24.4,47.0,1001.97
2025-05-14T17:22:28.561122,24.4,47.0,1001.97
2025-05-14T17:22:29.564118,24.4,47.0,1001.97
2025-05-14T17:22:30.670088,24.39,47.0,1001.96
2025-05-14T17:22:31.564548,24.39,47.0,1001.96
2025-05-14T17:22:32.575326,24.39,47.0,1001.96
2025-05-14T17:22:33.675324,24.39,47.0,1001.97
2025-05-14T17:22:34.580241,24.39,47.0,1001.97
2025-05-14T17:22:35.579313,24.39,47.0,1001.97
2025-05-14T17:22:36.679761,24.38,46.98,1001.96
2025-05-14T17:22:37.577128,24.38,46.98,1001.96
2025-05-14T17:22:38.576856,24.38,46.98,1001.96
2025-05-14T17:22:39.698860,24.39,46.98,1001.95
2025-05-14T17:22:40.575112,24.39,46.98,1001.95
2025-05-14T17:22:41.576236,24.39,46.98,1001.95
2025-05-14T17:22:42.713842,24.39,46.98,1001.96
2025-05-14T17:22:43.576677,24.39,46.98,1001.96
2025-05-14T17:22:44.580718,24.39,46.98,1001.96
2025-05-14T17:22:45.727703,24.38,46.97,1001.97
2025-05-14T17:22:46.610150,24.38,46.97,1001.97
2025-05-14T17:22:47.618616,24.38,46.97,1001.97
2025-05-14T17:22:48.747082,24.39,46.97,1001.96
2025-05-14T17:22:49.653468,24.39,46.97,1001.96
2025-05-14T17:22:50.666252,24.39,46.97,1001.96
2025-05-14T17:22:51.778315,24.39,46.97,1001.98
2025-05-14T17:22:52.696141,24.39,46.97,1001.98
2025-05-14T17:22:53.711987,24.39,46.97,1001.98
2025-05-14T17:22:54.770640,24.38,46.98,1001.97
2025-05-14T17:22:55.746572,24.38,46.98,1001.97
2025-05-14T17:22:56.765918,24.38,46.98,1001.97
2025-05-14T17:22:57.775167,24.38,46.98,1001.98
2025-05-14T17:22:58.794135,24.38,46.98,1001.98
2025-05-14T17:22:59.797023,24.38,46.98,1001.98
2025-05-14T17:23:00.795483,24.38,46.99,1001.96
2025-05-14T17:23:01.812102,24.38,46.99,1001.96
2025-05-14T17:23:02.814388,24.38,46.99,1001.96
2025-05-14T17:23:03.825769,24.38,46.99,1001.95
2025-05-14T17:23:04.829440,24.38,46.99,1001.95
2025-05-14T17:23:05.831467,24.38,46.99,1001.95
2025-05-14T17:23:06.839435,24.38,46.98,1001.95
2025-05-14T17:23:07.850646,24.38,46.98,1001.95
2025-05-14T17:23:08.860755,24.38,46.98,1001.95
2025-05-14T17:23:09.861520,24.38,46.98,1001.95
2025-05-14T17:23:10.863482,24.38,46.98,1001.95
2025-05-14T17:23:11.880838,24.38,46.98,1001.95
2025-05-14T17:23:12.894523,24.38,47.03,1001.97
2025-05-14T17:23:13.909538,24.38,47.03,1001.97
2025-05-14T17:23:14.916817,24.38,47.03,1001.97
2025-05-14T17:23:15.926239,24.38,47.06,1001.96
2025-05-14T17:23:16.945698,24.38,47.06,1001.96
2025-05-14T17:23:17.963148,24.38,47.06,1001.96
2025-05-14T17:23:18.978109,24.38,47.09,1001.94
2025-05-14T17:23:19.994296,24.38,47.09,1001.94
2025-05-14T17:23:21.012417,24.38,47.09,1001.94
2025-05-14T17:23:22.025156,24.38,47.07,1001.98
2025-05-14T17:23:23.028350,24.38,47.07,1001.98
2025-05-14T17:23:24.025491,24.38,47.07,1001.98
2025-05-14T17:23:25.030235,24.38,47.07,1001.96
2025-05-14T17:23:26.047829,24.38,47.07,1001.96
2025-05-14T17:23:27.055361,24.38,47.07,1001.96
2025-05-14T17:23:28.057478,24.37,47.04,1001.95
2025-05-14T17:23:29.076853,24.37,47.04,1001.95
2025-05-14T17:23:30.068281,24.37,47.04,1001.95
2025-05-14T17:23:31.073829,24.38,47.02,1001.99
2025-05-14T17:23:32.092980,24.38,47.02,1001.99
2025-05-14T17:23:33.097078,24.38,47.02,1001.99
2025-05-14T17:23:34.107481,24.37,47.01,1001.96
2025-05-14T17:23:35.112818,24.37,47.01,1001.96
2025-05-14T17:23:36.129115,24.37,47.01,1001.96
2025-05-14T17:23:37.146206,24.37,47.04,1001.95
2025-05-14T17:23:38.165176,24.37,47.04,1001.95
2025-05-14T17:23:39.179286,24.37,47.04,1001.95
2025-05-14T17:23:40.192019,24.38,47.03,1001.95
2025-05-14T17:23:41.196872,24.38,47.03,1001.95
2025-05-14T17:23:42.208729,24.38,47.03,1001.95
2025-05-14T17:23:43.222850,24.37,47.01,1001.97
2025-05-14T17:23:44.244410,24.37,47.01,1001.97
2025-05-14T17:23:45.264695,24.37,47.01,1001.97
2025-05-14T17:23:46.269635,24.37,47.03,1001.96
2025-05-14T17:23:47.287251,24.37,47.03,1001.96
2025-05-14T17:23:48.312427,24.37,47.03,1001.96
2025-05-14T17:23:49.312224,24.37,47.04,1001.97
2025-05-14T17:23:50.327233,24.37,47.04,1001.97
2025-05-14T17:23:51.844155,24.38,47.03,1001.96
2025-05-14T17:23:52.325959,24.38,47.03,1001.96
2025-05-14T17:23:53.339559,24.38,47.03,1001.96
2025-05-14T17:23:54.840926,24.37,47.01,1001.97
2025-05-14T17:23:55.353876,24.37,47.01,1001.97
2025-05-14T17:23:56.361394,24.37,47.01,1001.97
2025-05-14T17:23:57.847137,24.37,47.0,1001.98
2025-05-14T17:23:58.378947,24.37,47.0,1001.98
2025-05-14T17:23:59.396698,24.37,47.0,1001.98
2025-05-14T17:24:00.861775,24.37,47.01,1001.95
2025-05-14T17:24:01.401422,24.37,47.01,1001.95
2025-05-14T17:24:02.413746,24.37,47.01,1001.95
2025-05-14T17:24:03.875529,24.37,47.0,1001.95
2025-05-14T17:24:04.424803,24.37,47.0,1001.95
2025-05-14T17:24:05.426936,24.37,47.0,1001.95
2025-05-14T17:24:06.894257,24.38,46.99,1001.97
2025-05-14T17:24:07.443773,24.38,46.99,1001.97
2025-05-14T17:24:08.463322,24.38,46.99,1001.97
2025-05-14T17:24:09.906105,24.38,46.98,1001.96
2025-05-14T17:24:10.461250,24.38,46.98,1001.96
2025-05-14T17:24:11.468103,24.38,46.98,1001.96
2025-05-14T17:24:12.914964,24.38,46.98,1001.95
2025-05-14T17:24:13.462180,24.38,46.98,1001.95
2025-05-14T17:24:14.472195,24.38,46.98,1001.95
2025-05-14T17:24:15.939916,24.38,47.05,1001.96
2025-05-14T17:24:16.476887,24.38,47.05,1001.96
2025-05-14T17:24:17.494487,24.38,47.05,1001.96
2025-05-14T17:24:18.942363,24.38,47.05,1001.94
2025-05-14T17:24:19.527456,24.38,47.05,1001.94
2025-05-14T17:24:20.530774,24.38,47.05,1001.94
2025-05-14T17:24:21.952906,24.38,47.04,1001.95
2025-05-14T17:24:22.522493,24.38,47.04,1001.95
2025-05-14T17:24:23.531104,24.38,47.04,1001.95
2025-05-14T17:24:24.977197,24.38,47.04,1001.95
2025-05-14T17:24:25.530552,24.38,47.04,1001.95
2025-05-14T17:24:26.528531,24.38,47.04,1001.95
2025-05-14T17:24:27.990086,24.38,47.03,1001.94
2025-05-14T17:24:28.525400,24.38,47.03,1001.94
2025-05-14T17:24:29.546671,24.38,47.03,1001.94
2025-05-14T17:24:31.000734,24.38,47.03,1001.94
2025-05-14T17:24:31.557642,24.38,47.03,1001.94
2025-05-14T17:24:32.576889,24.38,47.03,1001.94
2025-05-14T17:24:34.011427,24.38,47.0,1001.95
2025-05-14T17:24:34.579684,24.38,47.0,1001.95
2025-05-14T17:24:35.577314,24.38,47.0,1001.95
2025-05-14T17:24:37.008114,24.38,47.02,1001.97
2025-05-14T17:24:37.579691,24.38,47.02,1001.97
2025-05-14T17:24:38.571712,24.38,47.02,1001.97
2025-05-14T17:24:39.996214,24.38,47.0,1001.97
2025-05-14T17:24:40.579068,24.38,47.0,1001.97
2025-05-14T17:24:41.579260,24.38,47.0,1001.97
2025-05-14T17:24:43.008190,24.38,46.99,1001.96
2025-05-14T17:24:43.575206,24.38,46.99,1001.96
2025-05-14T17:24:44.570935,24.38,46.99,1001.96
2025-05-14T17:24:46.020796,24.38,46.99,1001.96
2025-05-14T17:24:46.577024,24.38,46.99,1001.96
2025-05-14T17:24:47.580878,24.38,46.99,1001.96
2025-05-14T17:24:49.039275,24.38,46.99,1001.98
2025-05-14T17:24:49.575794,24.38,46.99,1001.98
2025-05-14T17:24:50.581161,24.38,46.99,1001.98
2025-05-14T17:24:52.058850,24.38,47.0,1001.96
2025-05-14T17:24:52.606000,24.38,47.0,1001.96
2025-05-14T17:24:53.623476,24.38,47.0,1001.96
2025-05-14T17:24:55.063190,24.38,47.04,1001.96
2025-05-14T17:24:55.625880,24.38,47.04,1001.96
2025-05-14T17:24:56.625547,24.38,47.04,1001.96
2025-05-14T17:24:58.061577,24.38,47.04,1001.96
2025-05-14T17:24:58.639353,24.38,47.04,1001.96
